tie_line,phase1_x_2-phenylethanol,phase1_x_thymol,phase1_x_eugenol,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_thymol,phase1_w_eugenol,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_thymol,phase2_x_eugenol,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_thymol,phase2_w_eugenol,phase2_w_water4C_aparicio2007
457,0.0017479180465386698,0.00011938732767188817,3.333383531227919e-06,0.9981293612422583,0.011726177785886407,0.0009849005340157092,3.0058328213608807e-05,0.9872588633518843,0.39197004977417865,0.1633885237763741,0.1634014211044794,0.2812400053449678,0.45898760378571557,0.23527097638349467,0.25718641831621425,0.048555001514575494
458,0.0016930822470557604,0.00012260226454518765,3.4523547524538466e-06,0.9981808631336466,0.011361590714824652,0.0010117152818898472,3.114014490844455e-05,0.9875955538583769,0.3802607929818582,0.16905378802340706,0.16906305534726282,0.28162236364747195,0.44375709908714206,0.24259810515785057,0.2651896721602895,0.048455123594717764
459,0.001641513610367047,0.00012558406497128167,3.5649383652199123e-06,0.9982293373862964,0.011018536707804357,0.0010366035812061417,3.216440998769654e-05,0.9879126953010018,0.3691998039735568,0.17437441509977417,0.17438006231136435,0.2820457186153048,0.42950035931295466,0.24945003384358572,0.27267355917616987,0.04837604766728971
460,0.0015929331431967565,0.00012835686341183792,3.671633373913422e-06,0.9982750383600176,0.010695192788570269,0.0010597633557712278,3.313557463626816e-05,0.9882119082810222,0.35873770053149057,0.17937987270309164,0.17938192975318276,0.28250049701223506,0.41612733002539576,0.2558713526231887,0.2796868452923417,0.04831447205907369
461,0.003185825349003091,1.658639595861802e-05,3.8994221074227025e-07,0.9967971983128275,0.021214464727042286,0.0001358191090527019,3.490233583802509e-06,0.9786462259303211,0.6668951483948695,0.017603464847423495,0.0176163718276935,0.2978850149300134,0.8819725701717113,0.028628224320291235,0.03131541112065625,0.05808379438734122
462,0.003016775496067141,3.063898905847686e-05,7.298344965848951e-07,0.9969518556803778,0.02010596461577499,0.00025110484200734133,6.538083124108022e-06,0.9796363924590935,0.6392694573186178,0.033738248650611695,0.03375983643604428,0.2932324575947261,0.830901206913655,0.0539245714812581,0.05898069651680265,0.05619352508828426
463,0.0028659959214647882,4.272445860538243e-05,1.031694275096177e-06,0.9970902479256547,0.01911572582068544,0.0003504213242253107,9.249332119101723e-06,0.9805246035229702,0.6132392723513105,0.048533123456580715,0.04856026844658908,0.28966733574551967,0.7852980345761995,0.07642606980497435,0.08358527169882754,0.05469062391999858
464,0.0027302102903555754,5.3243230275290086e-05,1.303501984270396e-06,0.9972152429773848,0.01822270505418381,0.0004369984299175339,1.169425533375275e-05,0.9813286022605648,0.5887942698382108,0.06211525785487982,0.06214562872639366,0.28694484358051575,0.744351729810888,0.09656320085018044,0.10560131883357002,0.053483750505361645
465,0.0026070019774734523,6.248863042900184e-05,1.5508001871422e-06,0.9973289585919103,0.01741136493003222,0.0005132053763592634,1.3921673077408932e-05,0.9820615080205312,0.5658775235471425,0.07460417559566448,0.07463602117954661,0.2848822796776464,0.7073983918183159,0.11468417456697899,0.12541059603531407,0.052506837579390966
466,0.0024945265576495693,7.068194472667789e-05,1.7775934520825289e-06,0.9974330139041716,0.01666983468205152,0.000580831798689639,1.5966867872832332e-05,0.9827333666513861,0.5444085351535322,0.0861093375623101,0.08614133789915628,0.28334078938500146,0.6738912568899602,0.13107319273282245,0.14332456683302322,0.05171098354419425
467,0.0023913352489895985,7.799420125558835e-05,1.9868786425933968e-06,0.9975286836711121,0.01598877978489956,0.0006412625886194521,1.785625279256376e-05,0.9833521013736886,0.5242963766854616,0.09672952567690414,0.09676068512816625,0.2822134125094681,0.643376904453639,0.14596421708796553,0.1595995542033365,0.051059324255058956
468,0.0022962623747886045,8.456025840482835e-05,2.180969186553946e-06,0.9976169963976199,0.015360681135463636,0.0006955910721224374,1.9610227079678798e-05,0.9839241175653343,0.5054473564886752,0.10655313761337408,0.10658270679366148,0.2814167991042893,0.6154767188744544,0.15955142106537595,0.17444823290863135,0.050523627151538394
469,0.002208351059941649,9.048823900139534e-05,2.3616998621921387e-06,0.9976987990011947,0.01477935903718432,0.0007446948589575817,2.1244979610186313e-05,0.9844547011242479,0.48776940702849764,0.11565890579464089,0.11568632372316998,0.2808853634536915,0.5898724203052061,0.17199718779468554,0.18804841717377557,0.050081974726332704
470,0.0021268029594721143,9.586606672715858e-05,2.5305606281743087e-06,0.9977748004131726,0.014239651206122889,0.0007892884331311213,2.2773667266216565e-05,0.9849482866934798,0.47117448024845004,0.12411677674703964,0.12414162746297785,0.28056711554153246,0.5662947193622584,0.18343828184684088,0.20054983778640795,0.0497171610044928
471,0.0020509428109410145,0.00010076609624003079,2.688785698096786e-06,0.9978456023071209,0.013737185712044457,0.0008299604289954613,2.420719881497146e-05,0.9854086466601452,0.45557980423485345,0.13198883240187625,0.1320108121004453,0.280420551262825,0.5445143849109778,0.1939906572084406,0.2120794191256642,0.04941553875491741
472,0.001980193048094075,0.00010524848680699282,2.8374149160582336e-06,0.9979117210501829,0.013268218413849425,0.0008672008096614487,2.5554774717689444e-05,0.9858390260017714,0.44090842193342666,0.13933017765864786,0.13934906958685184,0.28041233082107353,0.5243351599024964,0.20375323406042686,0.22274542275159928,0.04916618328547754
473,0.0019140551251319135,0.00010936371622507074,2.9773370892444885e-06,0.9979736038215536,0.01282951339085682,0.0009014211338777436,2.6824267988946412e-05,0.9862422412072765,0.42708927763458565,0.1461897538393442,0.1462054089747864,0.28051555955128377,0.5055881010253208,0.21281088824738523,0.2326407261150628,0.04896028461223115
474,0.0018520952853069853,0.00011315447252815966,3.1093209204461806e-06,0.9980316409212444,0.012418251798595186,0.0009329698160859361,2.8022495818484604e-05,0.9866207558895004,0.4140570827505516,0.15261108093272255,0.1526234030233626,0.2807084332933632,0.48812703512518874,0.2212368396464165,0.2418454412451802,0.048790683983214525
475,0.0017939336774450395,0.00011665711551349141,3.2340380208563856e-06,0.9980861751690207,0.01203196217160781,0.0009621439254651326,2.9155421540170962e-05,0.9869767384813868,0.40175202667987453,0.15863291458792322,0.1586418485043005,0.2809732102279017,0.47182488095104314,0.22909457227546653,0.2504290194845404,0.04865152728895004
476,0.001739235656413761,0.00011990280321838473,3.352079692805727e-06,0.998137509460675,0.011668464658733106,0.000989198285576281,3.0228301729853836e-05,0.9873121087539607,0.3901194210028609,0.16428982705248063,0.16429534967643458,0.28129540226822397,0.45657065545828707,0.23643939003025277,0.25845195642967933,0.04853799808178063
477,0.0016877051170959179,0.00012291840520383277,3.4639708395569707e-06,0.9981859125068607,0.01132582833176203,0.0010143528598010889,3.124580827399337e-05,0.9876285730001628,0.37910930845807145,0.16961271429176122,0.16961482736088773,0.28166314988927954,0.44226702038183374,0.24331968481584015,0.2659671814031219,0.04844611339920427
478,0.0031948997373527693,1.5817911065603433e-05,3.716061085069985e-07,0.996788910745473,0.0212739161862977,0.00012952036907756633,3.3259612371037246e-06,0.9785932374833877,0.6683278633665223,0.016753676656225184,0.016764643850711036,0.2981538161265417,0.8847068139874864,0.027272105447432676,0.029829657362512974,0.05819142320256783
479,0.002887734949541572,4.100992314383518e-05,9.881614810588439e-07,0.9970702669658336,0.019258585932950836,0.0003363215963196105,8.858070171818164e-06,0.9803962344005578,0.6170672873954204,0.04638148683076546,0.04640461045082186,0.2901466153229922,0.7918678790549397,0.07319199807404124,0.080043388058507,0.05489673481251203
480,0.0027564632690812154,5.1238482206925966e-05,1.2508657983634112e-06,0.9971910473829135,0.018395455785680498,0.0004204877356473804,1.122052531521185e-05,0.9811728359533569,0.5935893475313241,0.05947501842902106,0.05950087646562109,0.28743475757403375,0.7522531658959214,0.09268538206027116,0.10135505587752602,0.05370639616628141
481,0.0026369194508443004,6.027196416908076e-05,1.4906075330307338e-06,0.9973013179774536,0.017608465533648882,0.0004949242414563858,1.3379259839323647e-05,0.9818832309650554,0.5715020983848421,0.07156177489039883,0.07158883937435813,0.2853472873504011,0.7163495223716421,0.11030291338058243,0.12061368786556592,0.05273387638220961
482,0.0025274313628630895,6.83116382811812e-05,1.7110590013031923e-06,0.9974025459398544,0.016886855882362457,0.0005612584094145895,1.5366626683891675e-05,0.982536519081539,0.5507399180998311,0.08273748765536305,0.08276459475380048,0.2837579994910055,0.6836683935756883,0.12629902848351787,0.1380980889368778,0.05193448900391612
483,0.002426677595905485,7.551428841176808e-05,1.914987379340168e-06,0.9974958931283034,0.01622211560540747,0.0006207593637982958,1.7207011791419166e-05,0.9831399180190027,0.5312266095335494,0.09308924747676094,0.0931155103543835,0.2825686326353062,0.6538014260178305,0.14088485053748534,0.15403953505990806,0.05127418838477605
484,0.002333589929309805,8.200438636570848e-05,2.1045391472257666e-06,0.9975823011451772,0.015607356888192472,0.0006744358326326993,1.891933890240453e-05,0.9836992879402724,0.5128821974618858,0.10269558239971002,0.10272032678125913,0.2817018933571452,0.6264051588584925,0.15423686773064965,0.16863131325996042,0.050726660150897294
485,0.0022472880779336765,8.788233080750832e-05,2.2814222023080343e-06,0.9976625481690565,0.015036897300268316,0.0007231023718433625,2.0518673371528942e-05,0.9842194816545168,0.495627014202731,0.11162693833661297,0.11164965421627776,0.2810963932443783,0.6011889473355548,0.1665036525032206,0.1820361027897859,0.05027129737143857
486,0.0021670351261537817,9.323020973539326e-05,2.4470264234623113e-06,0.9977372876376873,0.014505974337528994,0.0007674257170350547,2.201728385455555e-05,0.9847045826615815,0.4793840122481079,0.11994632329096191,0.11996662832904832,0.2807030361318819,0.577905382526091,0.17781109939581588,0.1943917257751807,0.049891792302912116
487,0.0020922058140662044,9.811590973828455e-05,2.602504660127902e-06,0.9978070757715354,0.01401054225820272,0.000807957856515305,2.3425355171554107e-05,0.9851580745301104,0.4640800775690629,0.12771001875447618,0.1277276302735665,0.2804822734028943,0.5563426774329504,0.18826654534971368,0.20581566884656813,0.04957510837076763
488,0.002022263874953455,0.00010259614287995836,2.748829367935318e-06,0.9978723911527986,0.01354712697994268,0.0008451604097963318,2.4751486617750724e-05,0.9855829611236432,0.4496466468344623,0.13496827514215723,0.13498298852700524,0.2804020894963752,0.5363185657389892,0.1979620322027805,0.21640866207152804,0.04931073998670221
489,0.0019567450504520702,0.00010671869637325469,2.8868323346176452e-06,0.9979336494208401,0.013112717305091016,0.0008794227565469912,2.60030412109614e-05,0.9859818568971509,0.4360199501425389,0.14176597474255806,0.1417776466665797,0.2804364284483234,0.5176753959593762,0.2069769130318642,0.22625753717520075,0.04909015383355891
490,0.001895244307320017,0.00011052414837627579,3.0172335737103775e-06,0.9979912143107301,0.012704683071992254,0.000911075872641201,2.7186399544627608e-05,0.9863570546558219,0.4231409936673538,0.14814323726365364,0.14815177258500198,0.28056399648399066,0.5002761559597401,0.2153799475609383,0.2354375248164982,0.048906371662823286
491,0.0018374059635162274,0.00011404719351602374,3.140662699285782e-06,0.9980454061802684,0.012320711928838147,0.0009404030262227273,2.8307147451300046e-05,0.9867105778974877,0.41095539884071564,0.1541359667105127,0.15414130818244437,0.2807673262663273,0.48400123459010985,0.2232309992737704,0.24401411474727466,0.04875365138884498
492,0.00178291582095123,0.00011731767211288498,3.257674667846848e-06,0.9980965088322681,0.011958758922225896,0.0009676480877012706,2.937021405072798e-05,0.987044222776022,0.39941316087484385,0.15977634002628366,0.1597784601814648,0.28103203891740774,0.46874576820925845,0.23058241911337402,0.25204457212140663,0.04862724055596081
493,0.003047657105723786,2.811361471175223e-05,6.678530018239949e-07,0.9969235614265627,0.02030859828203837,0.00023037177508688966,5.981895990540735e-06,0.9794550480468841,0.6444437494975069,0.030754412024422997,0.030770036656684038,0.294031801821386,0.8402430598184488,0.04930898696689782,0.053925236761203,0.05652271645345048
494,0.0029076931759516155,3.942790781070014e-05,9.481950159826268e-07,0.9970519307212218,0.0193897165537821,0.0003233146243081713,8.498938373815394e-06,0.980278469883536,0.6205599986203585,0.04441164356220176,0.04443129440014206,0.29059706341729763,0.7979018593691355,0.07022007336157181,0.07678896145615076,0.05508910581314204
495,0.0027806548433420095,4.9379556224476454e-05,1.2023878465945967e-06,0.9971687632125869,0.01855460241824348,0.0004051823182106359,1.0784332644920842e-05,0.981029430930901,0.5979792762181211,0.05704850141401444,0.057070436965502784,0.28790178540236183,0.7595413656742394,0.08910627157770844,0.09743626422503263,0.05391609852301949
496,0.0026645793373208,5.820756041118233e-05,1.4350177213223291e-06,0.9972757780845466,0.017790640813240118,0.00047790444164525246,1.2878471723220767e-05,0.9817185762733914,0.5766685437833757,0.06875541893617294,0.0687783033343178,0.2857977339461334,0.7246382455064655,0.10624308085882132,0.11616908713399199,0.05294958650072131
497,0.0025579455282010643,6.609551336647383e-05,1.6494609149196278e-06,0.9973743094975175,0.017088046169099504,0.0005429649938561337,1.481109865390487e-05,0.9823541777383904,0.5565742440481062,0.07961653111894067,0.07963933720133294,0.28416988763162027,0.6927542901889667,0.12185913864705666,0.13323793238628195,0.05214863877769468
498,0.002459544378648513,7.318748927215608e-05,1.8482787971258617e-06,0.9974654198532822,0.016439033198422402,0.0006015298615280656,1.6604783580532612e-05,0.9829428321564689,0.5376323331464792,0.08970894052908651,0.08973087843263114,0.2829278478918031,0.6635205474718722,0.13614555238895937,0.1488521271320056,0.051481773007162966
499,0.00236839404226181,7.959860232127983e-05,2.033467824350319e-06,0.9975499738875926,0.015837273194845403,0.0006545316082257869,1.827712500412857e-05,0.9834899180719248,0.5197743535227367,0.099102656708725,0.09912312045645283,0.28199986931208537,0.6366246114194984,0.149263151799545,0.16318779390753693,0.05092444287341975
500,0.002283682404473996,8.542223060393423e-05,2.2066218727831107e-06,0.9976286887430492,0.015277525951706087,0.0007027275268935935,1.984217939813275e-05,0.9839999043420022,0.5029311843037778,0.10786090051324021,0.10787942755982538,0.28132848762315654,0.6118004824506822,0.16134816315578232,0.17639408269176915,0.05045727170176634
501,0.0022047274272170847,9.073511114845427e-05,2.3690409188328253e-06,0.9977021684207157,0.014755385749677337,0.0007467406131759403,2.131141831019715e-05,0.9844765622188365,0.48703524879822696,0.11604057250459532,0.11605681276836963,0.2808673659288081,0.5888204412569853,0.1725166756038986,0.18859807366050138,0.05006480947861472
502,0.0021309487819092562,9.56010042043333e-05,2.52180492898435e-06,0.9977709284089574,0.014267099632879365,0.0007870890498853137,2.2694378857771598e-05,0.9849231169383776,0.47202182596414066,0.12369279836762873,0.12370649031657246,0.2805788853516581,0.5674885294353662,0.18286818545758335,0.1999086661651276,0.049734618941922805
503,0.002061847387181873,0.00010007340458941669,2.6658258055360705e-06,0.9978354133824232,0.013809436376949973,0.0008242080377513806,2.3999120877285088e-05,0.9853423564644214,0.4578297355635844,0.13086347960260625,0.13087443164483592,0.2804323531889734,0.5476352816723506,0.19248842597245625,0.21041968259712873,0.04945660975806442
504,0.001996990070875143,0.00010419757190940783,2.801884197409507e-06,0.997896010473018,0.013379588262564863,0.0008584661509283079,2.5232550659654324e-05,0.9857367130358472,0.4444016645672739,0.13759382847215101,0.13760190438136247,0.28040260257921257,0.5291134554438072,0.20145164463952958,0.22021236550097556,0.04922253441568768
505,0.001935997988641171,0.00010801208631608828,2.930656427144183e-06,0.9979530592686155,0.012975096926345344,0.0008901778781785215,2.6400657626751565e-05,0.9861083245378492,0.4316842480770347,0.14392086558681796,0.14392597302301322,0.28046891331313417,0.5117945462128731,0.2098224471104165,0.2293573989584854,0.049025607718224916
506,0.001878537515975234,0.00011155004454048537,3.0527340063586506e-06,0.9980068597054779,0.012593795015621393,0.0009196132691265636,2.750868566700054e-05,0.9864590830295851,0.419628006957778,0.14987787609278475,0.14987995751705435,0.28061415943238294,0.49556593003243227,0.21765730050873777,0.237916556199798,0.04886021325903201
507,0.003210695378883747,1.4476479120305454e-05,3.3966944874625454e-07,0.9967744884725471,0.021377389965315404,0.00011852699081870246,3.039878262731388e-06,0.978501043165603,0.6708091662797961,0.015278373804750268,0.015286279389654264,0.2986261805257993,0.8894636865165813,0.024911799435695325,0.027244268735735704,0.05838024531198769
508,0.0030611930420316362,2.700097869282576e-05,6.406702669295545e-07,0.9969111653090086,0.020397396897064237,0.00022123929647504815,5.73802884268392e-06,0.979375625777618,0.6466942040548563,0.029451568459322446,0.02946482037328244,0.29438940711253864,0.8443368279426663,0.04728505797573222,0.051708827532847536,0.05666928654875397
509,0.0029260816569720047,3.796360417578886e-05,9.113697681452052e-07,0.997035043369084,0.019510510881554276,0.0003112779589180795,8.168098131703237e-06,0.980170043061396,0.6237593185570353,0.042601582182447396,0.042618219872858784,0.29102087938765864,0.8034628579813057,0.06747971206246067,0.07378841690564353,0.05526901305059018
510,0.0028030199313144955,4.765108448198399e-05,1.157587568180436e-06,0.9971481713966354,0.01870169961236125,0.0003909546778123447,1.0381327069933631e-05,0.9808969643827564,0.6020128270486598,0.054810925695511846,0.05482943765845236,0.28834680959737596,0.7662848839476195,0.08579270956001242,0.09380855238468343,0.054113854107684656
511,0.00269022945182097,5.628024518459311e-05,1.3835136307417991e-06,0.9972521067893638,0.017959534617430512,0.0004620196748432053,1.2414617028274235e-05,0.9815660310906981,0.5814299486633362,0.06615889556711103,0.06617811180349376,0.286233043966059,0.7323352444876333,0.10247065632791916,0.11203946802203603,0.05315463116241166
512,0.0025863220973419278,6.401901316513138e-05,1.5922594957923836e-06,0.9973480666299971,0.01727508771320588,0.0005258299994489655,1.429537745852349e-05,0.9821847869098865,0.5619669426019835,0.0767197726814758,0.07673878584824023,0.2845744988683004,0.7012194762035523,0.11771972578491652,0.1287070253577499,0.05235377265378129
513,0.0024901884182081256,7.100008685609825e-05,1.7862012996877995e-06,0.9974370252936361,0.01664121664928729,0.0005834591827277087,1.604454462572534e-05,0.9827592796233592,0.5435698513674257,0.08656208657139552,0.08658019319446472,0.283287868866714,0.6726032094167534,0.13171341935585665,0.14400124722042607,0.05168212400696383
514,0.0024009234491687266,7.733012982601755e-05,1.9672000250941142e-06,0.9975197792209801,0.016052090062902976,0.0006357710486143453,1.767852082621669e-05,0.9832944603676564,0.5261799255457636,0.09574846477418608,0.0957651207981183,0.2823064888819321,0.6462015538956283,0.14459866244126976,0.1580830157676431,0.0511167678954588
515,0.002317776068004846,8.309613165598156e-05,2.1367466500612738e-06,0.997596991053689,0.015502863109390773,0.0006834708210068264,1.9210452663260097e-05,0.9837944556169391,0.5097370399527111,0.10433580751430269,0.10435059430002844,0.2815765582329577,0.6217705385582051,0.15650062004590098,0.1710893604375285,0.05063948095836534
516,0.0022401134002179254,8.836991692495711e-05,2.296059870976862e-06,0.997669220622986,0.014989449412858269,0.0007271413750574614,2.065109163924014e-05,0.9842627581204452,0.4941817940981873,0.11237562600375935,0.11238822405865762,0.28105435583939575,0.5991001915872141,0.16752652282177632,0.1831376571747799,0.05023562841622976
517,0.0021673955978956058,9.321143140349307e-05,2.4461539392364533e-06,0.9977369468167616,0.014508359537370358,0.00076726967425435,2.2009391489504208e-05,0.9847023613968858,0.4794567868516638,0.11991445797036612,0.11992462648571056,0.2807041286922596,0.5780089346027153,0.17776872736670266,0.19432898587179087,0.04989335215879118
518,0.0020991572006961484,9.767117326351854e-05,2.5878861711429624e-06,0.9978005837398692,0.014056581594982492,0.0008042663401054656,2.3292926348772182e-05,0.9851158591385634,0.46550733211997425,0.126994302159579,0.1270018629528711,0.2804965027675756,0.5583390178489903,0.187307178516686,0.20475083082618842,0.04960297280813513
519,0.0020349932600288974,0.00010179202953109612,2.721991098081174e-06,0.997860492719342,0.013631492386568416,0.0008384804425442483,2.450819118122689e-05,0.9855055189797062,0.4522818478077273,0.13365305191880836,0.13365787675885965,0.2804072235146047,0.5399527936880208,0.19621140538663057,0.2144792692229325,0.049356531702416176
520,0.0019745487852687333,0.00010561068795586894,2.8491054927239417e-06,0.9979169914212827,0.013230789827922475,0.000870210877507741,2.5660821819559902e-05,0.9858733384727502,0.43973200622470265,0.13992490422087542,0.1399269047682708,0.28041618478615116,0.5227296536443736,0.2045421479750855,0.22358075411954612,0.04914744426099465
521,0.0032176117152480465,1.3887620901613808e-05,3.2567752269100567e-07,0.9967681749863276,0.021422692403255353,0.00011370171201317913,2.9145555161553683e-06,0.9784606913292153,0.6718905661102351,0.014633974884511618,0.014640665863310769,0.29883479314194256,0.8915454572207075,0.023878442010354963,0.026112587361437796,0.05846351340749967
522,0.003073660200076612,2.5973122984348505e-05,6.156247678843314e-07,0.9968997510521711,0.020479173768847912,0.00021280385105148361,5.513365575980846e-06,0.9793025090145245,0.6487573560821172,0.028254381630842575,0.028265578446277972,0.2947226838407623,0.8481066404006011,0.04542058346980532,0.049667256891979275,0.056805519237614156
523,0.002943079274599686,3.6604332156794945e-05,8.773261261970148e-07,0.9970194390671172,0.019622149283275287,0.0003001068001504712,7.862303535375678e-06,0.9800698816130389,0.6267004930205965,0.04093269386812792,0.04094670598926772,0.2914201071220079,0.8086043041144843,0.06494490313380853,0.07101320456513009,0.05543758818657731
524,0.002823758933948037,4.603978493270635e-05,1.116056433435406e-06,0.9971290852246858,0.018838072985274113,0.00037769468816306053,1.0007812064748275e-05,0.9807742245144981,0.6057313065749088,0.052741177503105835,0.052756689910038956,0.28877082601194637,0.7725424462010511,0.08271625918651,0.09044071723724458,0.05430057737519448
525,0.0027140824993776807,5.447679304771153e-05,1.3356536634632437e-06,0.9972301050539112,0.018116557145200805,0.00044715994149839653,1.1983691269600045e-05,0.9814242992220311,0.5858315826879938,0.06374970482870529,0.06376569118716623,0.2866530212961346,0.7395015185256841,0.09895624355346984,0.10819258299294277,0.053349654927903126
526,0.0026127795168424464,6.206934955502854e-05,1.538991772825347e-06,0.9973236121418296,0.01744943182933289,0.0005097467384164882,1.3815256565123614e-05,0.9820270061756855,0.5669656028997839,0.07402413743237356,0.07403979562468227,0.2849704640431603,0.7091252353908141,0.11385138501179493,0.1244731181674378,0.052550261429953136
527,0.0025188292112931815,6.893994343388233e-05,1.7282796281569807e-06,0.9974105025656449,0.016830127115111133,0.0005664457611548945,1.5521969095853647e-05,0.9825879051546381,0.5490878064745586,0.08362561091884722,0.08364031443659056,0.2836462681700037,0.6811096889666864,0.1275596432208996,0.13945530644576892,0.05187536136664501
528,0.0024313953394133614,7.518758981208303e-05,1.9052553847751797e-06,0.9974915118153898,0.016253255951833277,0.0006180586539488499,1.7119146998483695e-05,0.9831115662472193,0.5321476640893732,0.09261033140814834,0.09262359222738663,0.2826184122750918,0.6551944424020921,0.14021556190877502,0.15328645967205026,0.05130353601708257
529,0.0023497814332878587,8.089344889234404e-05,2.071316502661496e-06,0.997567253801317,0.01571432752093993,0.0006652431605122524,1.8619110384487218e-05,0.9836018102081633,0.5160927544737973,0.10102965352820646,0.10104109344140025,0.28183649855659587,0.631155261467267,0.1519343744852224,0.16609272527196753,0.05081763877554329
530,0.0022733989708357476,8.612483676308943e-05,2.2276080752652626e-06,0.9976382485843259,0.015209543314893203,0.0007085453632561138,2.0031959213742112e-05,0.984061879362637,0.5008707552347904,0.10893032133271878,0.10893964960988857,0.28125927382260213,0.6087981990713006,0.1628152957672755,0.17798269845210085,0.050403806709322936
531,0.002201744639018533,9.093817007941842e-05,2.375084727218714e-06,0.9977049421061748,0.014735651510503607,0.0007484233679648637,2.136611838091168e-05,0.9844945590031505,0.4864306530215274,0.11635478010472439,0.11636177594665242,0.2808527909270957,0.58795475416888,0.1729441734291088,0.18905033068409666,0.05005074171791451
532,0.002134383457369846,9.538115585638685e-05,2.5145543179732957e-06,0.9977677208324558,0.014289838862595177,0.0007852649258418628,2.26287224407122e-05,0.9849022674891222,0.47272348905856204,0.12334152300266119,0.12334602166696264,0.2805889662718142,0.5684779076450351,0.18239563869037284,0.19937728813162803,0.04974916553296407
533,0.0020709361778404782,9.949445733779832e-05,2.6467096519778233e-06,0.9978269226551698,0.013869650014245146,0.0008194008468927208,2.3825894649835053e-05,0.9852871232442123,0.4597027734019963,0.12992543976845844,0.129927321535409,0.2804444652941363,0.5502388578761237,0.19123485999699344,0.2090348742011759,0.04949140792570689
534,0.003223977885143274,1.3344800591162149e-05,3.1279411199818483e-07,0.9967623645201535,0.02146438854615286,0.00010925398568082066,2.799169293010312e-06,0.9784235582988733,0.672883205768875,0.014041696295349022,0.014047337097622917,0.2990277608381531,0.8934610186784708,0.022927369452092127,0.025071138339780072,0.05854047352965706
535,0.0030851805323123395,2.5020706422076483e-05,5.924728114894473e-07,0.996889206288454,0.020554731247519487,0.0002049885112153538,5.305713250379444e-06,0.9792349745280148,0.650655597890293,0.02715052580294554,0.027159934784457718,0.29503394152230383,0.8515894592310626,0.04369744907145745,0.047780639508643453,0.05693245218883646
536,0.002958838646261288,3.533917115229376e-05,8.457577753211436e-07,0.997004976424811,0.01972563846652872,0.00028971092947153857,7.578790714922681e-06,0.9799770718132848,0.6294133541972928,0.03938914061926456,0.03940085592313606,0.2917966492603066,0.8133718794784599,0.0625933851760073,0.06843889447270304,0.05559584087282967
537,0.002843043860431604,4.453411928686334e-05,1.0774448302475183e-06,0.9971113445754513,0.01896485986242037,0.0003653067355564961,9.66062554113522e-06,0.9806601727764819,0.6091699278225291,0.050821160073866486,0.050834035245237885,0.2891748768583665,0.7783646469620384,0.0798523964372265,0.08730585318156801,0.054477103419167096
538,0.002736322085229323,5.2785624824875525e-05,1.2910583402430304e-06,0.9972096012316055,0.018262925067512953,0.00043322900152426843,1.1582254879824742e-05,0.981292263676083,0.5899122768622828,0.061508429551193594,0.06152156306549217,0.28705773052103134,0.7461899830362554,0.09567431300794547,0.1046004300070615,0.05353527394873765
539,0.0026375074040560836,6.0235246695877426e-05,1.4892583549525927e-06,0.9973007680908931,0.017612337598223258,0.0004946212162536855,1.33671089567107e-05,0.9818796740765664,0.5716112839506812,0.07150958110875531,0.07152226342440272,0.28535687151616085,0.716525064640276,0.1102284146253412,0.12050802590838161,0.05273849482600131
540,0.0025456582100977098,6.699628140864264e-05,1.6741020294295224e-06,0.9973856714064643,0.017007038297271418,0.0005503994968194696,1.5033311212289962e-05,0.9824275288946969,0.5542284255435417,0.08087934804141658,0.08089102125188566,0.284001205163156,0.6890929144827546,0.12365889558192109,0.13518653453878984,0.0520616553965346
541,0.002460000048837017,7.31608114743642e-05,1.8472159502160024e-06,0.9974649919237385,0.01644203941390978,0.0006013091558351398,1.65951953050931e-05,0.98294005623495,0.5377201297573191,0.08966832602595284,0.0896785527467701,0.2829329914699579,0.6636548835677571,0.13608924214436957,0.1487711497585155,0.05148472452935762
542,0.0023798855789329385,7.880466768179416e-05,2.009912200779274e-06,0.9975392998411845,0.015913168143038697,0.0006479645552159198,1.8064327137143938e-05,0.9834208029746082,0.5220406106212205,0.09792299145465228,0.09793143058775308,0.28210496733637425,0.6400044659125166,0.14762575147956247,0.16137822820555386,0.050991554402367086
543,0.002304766385136218,8.39910222815612e-05,2.163268865013094e-06,0.9976090793237172,0.015416886102951251,0.000690877984349982,1.9450213875783466e-05,0.9838727856988229,0.5071436752105245,0.10568585830222112,0.10569224599199048,0.2814782204952639,0.6179622062423434,0.15836037218986546,0.17310840587246512,0.050569015695325924
544,0.002234172250673704,8.877302449446266e-05,2.30818623299241e-06,0.9976747465385989,0.014950156538766277,0.0007304808527983733,2.0760798905471723e-05,0.9842986018095298,0.4929839109812007,0.11299571729123269,0.11299985185230269,0.281020519875264,0.5973715147939608,0.16837301194578613,0.1840491290865129,0.0502063441737403
545,0.002167695925431414,9.319578311873732e-05,2.445427211035327e-06,0.9977366628642389,0.01451034676328433,0.0007671396420198703,2.2002817626872667e-05,0.9847005107770689,0.47951741351272603,0.11988790717486,0.11988963708640998,0.2807050422260039,0.5780952079439208,0.1777334204504546,0.19427671910082717,0.04989465250479753
