tie_line,phase1_x_2-phenylethanol,phase1_x_camphor,phase1_x_geraniol,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_camphor,phase1_w_geraniol,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_camphor,phase2_x_geraniol,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_camphor,phase2_w_geraniol,phase2_w_water4C_aparicio2007
11,0.0003195646333536026,1.3256381716795984e-05,5.15392269287367e-05,0.9996156397580009,0.0021624015728574585,0.00011178251166418232,0.00044036387826568315,0.9972854520372126,0.07052861959221457,0.39251246417268854,0.39241139801467434,0.14454751822042256,0.0655187858693669,0.45438619958496634,0.46029707932781205,0.019797935217854504
12,0.0002958740887648277,1.3295765338829833e-05,5.189922810812001e-05,0.9996389309177882,0.002002362140324167,0.0001121295958167331,0.00044349909626708385,0.997442009167592,0.06522206727875705,0.39549406765374434,0.3954028875674997,0.143880977499999,0.060471874168565476,0.4569514559490022,0.46290817847414145,0.019668491408290904
13,0.00027545836112039836,1.3329326177503343e-05,5.220909191141309e-05,0.9996590032207906,0.00186441113315977,0.00011242558271777252,0.00044619840805492164,0.9975769648760676,0.06065883602549307,0.39805609032465833,0.39797353180923867,0.14331154184060996,0.05614773015931181,0.4591489844179051,0.4651451205765302,0.019558164846253005
14,0.00025768150159400396,1.3358266860620005e-05,5.247862318951288e-05,0.9996764816083559,0.0017442653213161114,0.00011268098698634794,0.00044854692633063776,0.997694506765367,0.05669285543843425,0.40028135269297055,0.4002063776657331,0.14281941420286215,0.052401324341744125,0.46105264046242556,0.4670830263024463,0.01946300889338396
15,0.00024206239169181508,1.3383480109568343e-05,5.2715223866644493e-05,0.999691838904332,0.0016386828750117458,0.00011290362246280203,0.00045060893501068316,0.9977978045675147,0.053213997876612,0.4022322078065156,0.4021639539785788,0.1423898403382937,0.04912402683154054,0.46271772715864695,0.46877815209983625,0.019380093909976335
16,0.00022823028119608053,1.3405642544594818e-05,5.2924587321447854e-05,0.9997054394889379,0.0015451646886982273,0.00011309941737487557,0.00045243390005051136,0.9978893019938764,0.05013765809924719,0.40395650006899414,0.4038942436100808,0.14201159822167783,0.04623285441806632,0.4641864803369911,0.4702734659105088,0.01930719933443393
17,0.0002158948289147991,1.3425276347874642e-05,5.311116486558897e-05,0.9997175687298716,0.0014617530122884336,0.00011327295089882555,0.00045406050995630456,0.9979709135268565,0.0473977610626281,0.4054915555635984,0.4054346831149322,0.1416760002588412,0.04366331905393922,0.4654917151602341,0.47160235446048526,0.019242611325341486
18,0.0002048254078032541,1.344279094856156e-05,5.327848720393645e-05,0.9997284533140444,0.0013868922815803363,0.00011342781631149591,0.0004555194616943268,0.9980441604404138,0.044941949997056294,0.4068669235474562,0.406814910927572,0.1413762155279155,0.04136454422564568,0.46665931547234474,0.4727911543582971,0.019184985943712513
19,0.00019483649317073284,1.3458511906824608e-05,5.3429390914597967e-05,0.9997382756040077,0.0013193308121868764,0.00011356687288878225,0.0004568354244082968,0.998110266890516,0.04272820047879865,0.4081063024590439,0.40805869824075575,0.14110679882140179,0.03929585187909811,0.46770997300928924,0.4738609206638193,0.019133254447793294
20,0.00018577714401503588,1.3472701342846663e-05,5.3566181137156464e-05,0.999747183973505,0.0012580500030112405,0.00011369242424377963,0.00045802845063625853,0.9981702291221087,0.0407223905358285,0.40922892033203884,0.40918533301852716,0.14086335611360554,0.03742432775339715,0.46866042771688055,0.4748286882637228,0.019086556265999487
21,0.00017752329875805274,1.3485572666174374e-05,5.369075052366988e-05,0.999755300378052,0.0012022124635008482,0.00011380634702441637,0.0004591150085352135,0.9982248661809395,0.03889652591594537,0.410250541920339,0.41021062981759443,0.14064230234612118,0.035723052692295025,0.4695243685920346,0.47570838808594695,0.019044190629723342
22,0.00016997204375428045,1.3497301399096876e-05,5.380466762683228e-05,0.9997627259872197,0.001151123410972223,0.00011391018555418965,0.00046010874915428676,0.9982748576543193,0.03722742321082493,0.411184215073024,0.41114767820829284,0.1404406835078582,0.03416979658590561,0.47031309873006677,0.4765115235493385,0.019005581134689108
23,0.00016303728908408216,1.3508033220336031e-05,5.3909243440498176e-05,0.9997695454342551,0.0011042015376359563,0.00011400522222559499,0.0004610210842457949,0.9983207721558927,0.035695718693299204,0.41204083208807873,0.41200740569918026,0.14025604351944185,0.03274603961682318,0.47103603362941016,0.47724767744798163,0.018970249305785048
24,0.00015664646418590638,1.351789005177668e-05,5.4005582209831346e-05,0.9997758300635524,0.0010609567424482475,0.00011409253080072057,0.0004618616276046438,0.9983630890991464,0.03428511256403181,0.4128295573204678,0.41279900656432356,0.14008632355117676,0.03143622892009936,0.4717010795674582,0.477924896866866,0.01893779464557645
25,0.00015073796317306972,1.3526974711636216e-05,5.409462065538679e-05,0.9997816404414599,0.0010209729108284142,0.00011417301718531859,0.0004626385358632652,0.9984022155361231,0.032981785849490394,0.41355815684578207,0.4135302724627782,0.1399297848419492,0.030227207123872283,0.47231492443871154,0.4785499890645771,0.018907879372839134
26,0.00014525914862901913,1.353537451617812e-05,5.417715860166487e-05,0.9997870283182531,0.0009838944558366255,0.00011424745100765994,0.0004633587746686627,0.9984384993184872,0.031773945616372395,0.41423325544121775,0.4142078501758938,0.13978494876651598,0.029107768111003778,0.47288326381883455,0.4791287514710319,0.018880216599129557
27,0.00014016477630725304,1.3543164091279707e-05,5.4253883101222896e-05,0.9997920381765003,0.0009494156949470694,0.00011431649028494388,0.00046402832838344745,0.9984722394863844,0.030651466714377497,0.41486053888423075,0.4148374445096492,0.13965054989174264,0.028068308131767535,0.47341097848152,0.4796661523024861,0.01885456108422639
28,0.00013097806828774912,1.3557160667282492e-05,5.439218799211128e-05,0.999801072583053,0.0008872349504984114,0.00011444057381880467,0.0004652353842621477,0.9985330890914206,0.028628778715387052,0.41599064034643307,0.4159717271307013,0.1394088538074785,0.02619731793521146,0.4743607987567114,0.48063342634044054,0.018808456967636465
29,0.00012682210058356826,1.3563471306265776e-05,5.445473325750841e-05,0.9998051596948527,0.000859102931407247,0.00011449653266482021,0.0004657812932522849,0.9985606192426756,0.027714364470973328,0.41650142886614977,0.4164844130286972,0.13929979363417974,0.025352367152132564,0.47478972372859485,0.4810702415636875,0.01878766755558513
30,0.00012292183170470737,1.3569381659380017e-05,5.4513417688052485e-05,0.9998089953689479,0.0008327005528409843,0.00011454894955115659,0.00046629352963978017,0.9985864569679681,0.026856566451741105,0.41698053176343874,0.4169652998831609,0.13919760190165925,0.024560231082362386,0.4751918270519198,0.4814797464888455,0.018768195376872215
31,0.00011925436188115569,1.3574928637884754e-05,5.45685881477247e-05,0.9998126021213332,0.0008078730166294979,0.00011459815044233421,0.00046677511640709404,0.9986107537165212,0.02605028353793869,0.41743080926200904,0.41741725778266675,0.13910164941738562,0.02381610684648279,0.475569548831866,0.4818644252616643,0.018749919059986932
32,0.00011579944721881697,1.3580144758437561e-05,5.462055117339849e-05,0.9998159998568493,0.0007844834661051239,0.0001146444225630985,0.00046722872532418893,0.9986336433860076,0.025291009650974444,0.41785478729525966,0.41784282141486473,0.13901138163890128,0.023115756902866127,0.47592504183500667,0.48222646955012327,0.018732731712004028
33,0.00011253912539212769,1.3585058761998224e-05,5.4669578621036116e-05,0.9998192062372249,0.0007624104591091966,0.00011468801985099305,0.00046765672609632596,0.9986552447949435,0.024574749438885757,0.4182547050213858,0.4182442377334449,0.13892630780628362,0.022455428229300217,0.47626021259126466,0.4825678203750283,0.01871653880440671
34,0.00010945740299818915,1.3589696160854508e-05,5.471591248358177e-05,0.9998222369883574,0.0007415458570276529,0.00011472916776505706,0.00046806122829101253,0.9986756637469163,0.023897947899292508,0.4186325543656994,0.4186235056280811,0.13884599210692705,0.02183178498510074,0.4765767556216429,0.482890202945611,0.018701256447645347
35,0.00010653999288915505,1.3594079668710621e-05,5.4759768847613e-05,0.9998251061585945,0.0007217930510732025,0.00011476806707740656,0.0004684441157880698,0.9986949947660614,0.023257431333285533,0.4189901132627772,0.4189824092743721,0.13877004612956514,0.02124185210212526,0.4768761821205323,0.483195155851998,0.018686809925344425
36,0.00010377409249101916,1.3598229581817639e-05,5.4801341287386806e-05,0.9998278263366397,0.0007030654651751964,0.0001148048972267178,0.00046880707632569914,0.9987133225612723,0.022650357548332382,0.4193289735879355,0.41932254615677456,0.1386981227069575,0.020682967788404998,0.4771598440901973,0.48348405562968383,0.018673132491713904
37,0.00010114819588377037,1.3602164087783777e-05,5.484080372700659e-05,0.9998304088363015,0.0006852852867466145,0.00011483981904077654,0.000469151626421289,0.9987307232677914,0.022074173676061695,0.41965056497932623,0.4196453509686173,0.1386299103759948,0.020152743344997514,0.4774289547835466,0.4837581375669049,0.01866016430455103
