tie_line,phase1_x_2-phenylethanol,phase1_x_camphor,phase1_x_eugenol,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_camphor,phase1_w_eugenol,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_camphor,phase2_x_eugenol,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_camphor,phase2_w_eugenol,phase2_w_water4C_aparicio2007
84,0.0007034060561979968,1.2270328729237585e-05,6.893136327617282e-06,0.9992774304787452,0.004750842818804955,0.00010327423344134696,6.25785585612188e-05,0.9950833043891925,0.17824909891116572,0.29946555650786927,0.2994766055942751,0.22280873898668993,0.1806302683258778,0.3781649603057953,0.4079155063315318,0.033289265036795065
85,0.0006513431544381253,1.2377270301142207e-05,7.073063706108241e-06,0.9993292065115547,0.004400516489129516,0.00010420532160651038,6.423112046501866e-05,0.995431047068799,0.16548747003818337,0.30556054347066836,0.3055702692109873,0.223381717280161,0.1671715051108702,0.38464990824931006,0.41490852821292834,0.033270058426891444
86,0.000606431241570308,1.2467531791467395e-05,7.229951350852683e-06,0.9993738712752873,0.0040981409087053325,0.0001049921980130914,6.567269275376057e-05,0.9957311942005279,0.15442433026261077,0.31081988070439986,0.31082848156051224,0.22392730747247716,0.155581027273339,0.390230239982841,0.4209260886790496,0.033262644064770315
87,0.0005672961202622173,1.2544730020365012e-05,7.367926069034689e-06,0.9994127912236485,0.003834531708575459,0.00010566595011622483,6.694095566004118e-05,0.9959928613856482,0.1447429794621335,0.3154040918228475,0.31541172685387137,0.2244412018611476,0.14549476996456237,0.3950830707942539,0.4261591710274189,0.03326298821376477
88,0.0005328935228715622,1.2611508150259289e-05,7.490191505585918e-06,0.9994470047774726,0.003602702701925721,0.00010624933777723884,6.806518575536825e-05,0.9962229827745416,0.13620056372932632,0.31943513136187884,0.3194419295771963,0.2249223753315985,0.13663755262257196,0.3993420755076666,0.43075191683868214,0.03326845503107916
89,0.0005024159531013927,1.2669842184137528e-05,7.599270768681353e-06,0.9994773149339459,0.003397247062400031,0.00010675940371259706,6.906845774440337e-05,0.9964269250761429,0.12860781416766756,0.32300729317656407,0.32301336038239303,0.22537153227337528,0.12879749815102695,0.4031100463339774,0.4348151671821652,0.033277288332830564
90,0.00047522933194276497,1.2721238332285384e-05,7.69717726464768e-06,0.9995043522524604,0.003213915914601419,0.00010720915784182886,6.996919689653675e-05,0.9966089057306603,0.12181508526306528,0.32619461980081815,0.3262000436678873,0.2257902512682292,0.12180881018102675,0.40646732975358874,0.43843556007739914,0.03328829998798534
91,0.0004508289140512316,1.276686515798265e-05,7.785536124439788e-06,0.9995286186846662,0.003049324758625112,0.00010760870695682682,7.078228378108526e-05,0.996772284250637,0.11570252959744201,0.32905605617461253,0.3290609100363083,0.2261805041916372,0.11553988570438613,0.4094776396063436,0.4416817986989289,0.03330067599034127
92,0.0004288079706808138,1.280764267800821e-05,7.865673378648531e-06,0.9995505187132625,0.002900744695498412,0.00010796601781571137,7.15198663895445e-05,0.9969197694202964,0.11017304960916575,0.33163910595261953,0.33164345168363923,0.2265443927545755,0.10988492849876094,0.4121921513289059,0.4446090661410604,0.033313854031272724
93,0.0004088351397397513,1.2844305245458592e-05,7.938681307518348e-06,0.9995703818737073,0.0027659512918763144,0.00010828745641583362,7.21919558170248e-05,0.9970535692958907,0.1051471553569563,0.33398247657524144,0.33398636679997273,0.22688400126782957,0.10475791651063156,0.41465244318957256,0.4472621969126371,0.03332744338715877
94,0.00039063776827154544,1.2877446109523343e-05,8.005467572654975e-06,0.9995884793180463,0.0026431133375929886,0.00010857817070373712,7.280687445390418e-05,0.9971755016172494,0.1005591537615911,0.3361180233978689,0.33612150320282697,0.22720131963771306,0.10008818647386422,0.4168926462811633,0.4496779952453196,0.0333411719996528
95,0.0003739894789745317,1.2907549640637315e-05,8.066792587118587e-06,0.9996050361787977,0.002530709749980531,0.00010884236772232697,7.337159711807605e-05,0.997287076285179,0.09635428458036885,0.338072200125098,0.33807530840050987,0.2274982068940232,0.0958171514241221,0.4189410410288345,0.45188695658770706,0.033354850959336386
96,0.00035870076488772037,1.2935015243151062e-05,8.123298084953507e-06,0.9996202409217843,0.002427466673491218,0.00010908351948730591,7.389201201697763e-05,0.9973895577950045,0.09248654034443098,0.3398671564746032,0.3398699269759636,0.22777637620500218,0.09189582582165938,0.4208212597998516,0.4539145643664921,0.033368350011997006
97,0.00034461178678137934,1.296017548260927e-05,8.175529120965286e-06,0.999634252508615,0.002332309280768085,0.00010930451918373651,7.437312181852855e-05,0.9974840130782298,0.08891698733312241,0.34152157946317757,0.3415240416591245,0.22803739154457545,0.08828293553660573,0.4225532046052962,0.45578227953650857,0.0333815803215895
98,0.00033158678835995737,1.2983308788979518e-05,8.223952119106076e-06,0.999647205950732,0.0022443243784765446,0.00010950779094108561,7.481920865596291e-05,0.9975713486219264,0.08561245753919133,0.3430513422293945,0.3430535219836998,0.22828267824771442,0.08494345739576223,0.42415375507830466,0.4575083039878561,0.033394483538077106
99,0.0003195097353568119,1.3004651087024784e-05,8.26896771567189e-06,0.9996592166458405,0.0021627311933959397,0.00010969539002658117,7.523395166385268e-05,0.9976523394649136,0.08254452144056709,0.3444700171317612,0.34447193725807257,0.22851352416959914,0.08184747878507578,0.4256373219333665,0.45910817734080767,0.03340702194075002
100,0.00030828085659428815,1.302440246702117e-05,8.310922813307165e-06,0.9996703838181255,0.002086858189074582,0.00010986906080977611,7.562053724157823e-05,0.9977276522128741,0.07968867102670275,0.3457892745188504,0.3457909552332436,0.22873109922120322,0.07896929796375095,0.42701628196933833,0.4605952460072329,0.03341917405967788
101,0.0002978138983811765,1.3042734604133527e-05,8.350118614190614e-06,0.9996807932484005,0.0020161246560797224,0.00011003030071283456,7.598173264556465e-05,0.997797863310562,0.07702366746638808,0.34701920703194283,0.3470206663265128,0.22893645917515631,0.07628670821390221,0.42830132522824543,0.46198103753405867,0.033430929023793673
102,0.00028803390986574664,1.3059795246993989e-05,8.386818184568015e-06,0.9996905194767026,0.001950025855953707,0.00011018039919485896,7.631995524828274e-05,0.9978634737896032,0.07453101379463281,0.34816858624745617,0.34816984019967095,0.22913055975824004,0.07378042312961139,0.42950173273992504,0.4632755600960091,0.03344228403445445
103,0.0002788754518597053,1.3075712290989896e-05,8.421252252905687e-06,0.9996996275835963,0.0018881210014062913,0.00011032047303097668,7.663732566304126e-05,0.9979249211998997,0.0721945266844752,0.3492450720041512,0.34924613503498775,0.2293142662763858,0.07143361176243297,0.4306256013365544,0.46448754491499433,0.0334532419860182
104,0.0002702811361694859,1.3090597139675984e-05,8.45362392730051e-06,0.9997081746427635,0.001830023450952672,0.00011045149542701974,7.693571098249393e-05,0.9979825893426377,0.06999998604469941,0.35025538352343794,0.3502562686140443,0.22948836181781823,0.06923151984673145,0.43168002680890144,0.4656246437595877,0.03346380958477944
105,0.00026220042371138995,1.3104546996990668e-05,8.484112919072995e-06,0.9997162109163726,0.0017753926379746598,0.00011057431598758842,7.721676348128995e-05,0.9980368162825566,0.06793484609150331,0.35120543847362307,0.35120615734798616,0.22965355808688737,0.06716115901314484,0.4326712538288004,0.4666935906082458,0.033473996549809114
106,0.00025458863499847257,1.311764747751205e-05,8.512878487770068e-06,0.9997237808390362,0.0017239274240075896,0.00011068968326180688,7.74819476442874e-05,0.9980879009450864,0.06598799642311032,0.35210047042223624,0.35210103370228,0.22981049945237342,0.06521105026791295,0.4336048001272677,0.46770033555298146,0.033483814051837826
107,0.0002474061221929702,1.3129973640703349e-05,8.540062747604033e-06,0.9997309238414187,0.0016753605354442214,0.00011079825391129091,7.773257045612475e-05,0.9981361086401883,0.06414956216327129,0.35294512273531575,0.35294554007286505,0.22995977502854792,0.06337101083685012,0.43448555891522583,0.4686501552411868,0.033493275006737315
108,0.00024061758542443982,1.3141592576833165e-05,8.565792175430525e-06,0.9997376750298234,0.001629453968693889,0.00011090061489678358,7.796979529169849e-05,0.9981816756211177,0.06241073758177569,0.3537435327885345,0.3537438129785775,0.23010191665111238,0.06163197628610205,0.4353178854208496,0.4695477461913705,0.03350239210167781
109,0.00023419148693795214,1.3152563172965916e-05,8.59018060572207e-06,0.9997440657692833,0.0015859950513671512,0.00011099728182123736,7.819466932474491e-05,0.9982248129974869,0.06076364453834581,0.3544993949230031,0.3544995460007887,0.23023741453786248,0.0599858509689808,0.4361056681200987,0.4703973016021383,0.033511179308782245
110,0.00022809956862571886,1.3162938482498498e-05,8.613329931214414e-06,0.9997501241629606,0.0015447931981964215,0.00011108871918744577,7.840813002814516e-05,0.998265709952588,0.05920121422664685,0.3552160219971837,0.3552160513223046,0.2303667124538648,0.058425382046229504,0.43685239032670337,0.4712025777669563,0.03351964986011072
111,0.002624549659745238,5.427927826784211e-06,1.5729372798176458e-06,0.9973684494751481,0.017534026737221455,4.518894035511697e-05,1.4124803159561345e-05,0.9824066595192639,0.5926752737710484,0.07627307835289758,0.07629922910427443,0.2547524187717795,0.7159296878339951,0.11481432078197386,0.12388474798715805,0.04537124339687291
112,0.002158502111873234,7.798804035252966e-06,2.654211822649273e-06,0.9978310448722689,0.014458471199656542,6.50982220545449e-05,2.3897342302007687e-05,0.9854525332359868,0.5053906318073561,0.1293247105106694,0.129353508840504,0.23593114884147048,0.577455195010753,0.18413817888753567,0.19866138003631056,0.03974524606540068
113,0.0018321467601353308,9.123564837356734e-06,3.4818108786092197e-06,0.9981552478641487,0.012295132023172792,7.629722167389196e-05,3.140669551816576e-05,0.9875971640596352,0.43776839437644155,0.167343413396472,0.16736987960477295,0.22751831262231365,0.4838198302800285,0.23047249739442033,0.24863410120629953,0.037073571119251726
114,0.0015900742041769149,9.962774378613752e-06,4.138418501323763e-06,0.9983958246029432,0.010685313115056074,8.342983399110407e-05,3.73807832126243e-05,0.9891938762677401,0.3850959533423918,0.19568111594375653,0.19570436026278776,0.22351857045106396,0.41634092589397875,0.26363331368148774,0.2843968482978146,0.03562891212671897
115,0.0014035142809417926,1.0538797794741333e-05,4.671097528956996e-06,0.9985812758237345,0.009441639772772202,8.834721954516361e-05,4.2237057473954045e-05,0.9904277759502088,0.343285943947154,0.21753365287150725,0.2175538285231991,0.22162657465813965,0.3654058805502603,0.28854741431317626,0.3112650577940545,0.034781647342509
116,0.0012555163341627354,1.0957187888143639e-05,5.110903710605487e-06,0.9987284155742386,0.008453155663118885,9.193202603334211e-05,4.6252831762028106e-05,0.9914086594790859,0.30943700093310533,0.23486349669943088,0.23488099601354773,0.22081850635391603,0.3255920943960888,0.3079557758776077,0.3321954018155926,0.0342567279107109
117,0.001135367821179283,1.1274175865420761e-05,5.4794905306806545e-06,0.9988478785124246,0.007649453231672812,9.465636898464604e-05,4.9622440767173865e-05,0.9922062679585754,0.28153786074298365,0.24892642960333228,0.24894165598136653,0.22059405367231769,0.293612920780841,0.3235046967716781,0.34896354484386005,0.033918837603620966
118,0.0010359614891852424,1.152230772238514e-05,5.7924222603684065e-06,0.998946723780832,0.006983667934309912,9.679449595705504e-05,5.2486101059896486e-05,0.9928670514686732,0.2581788931791923,0.26055810921258205,0.2605714166256598,0.2206915809825659,0.26736100771787574,0.33624292284648777,0.3627005696130397,0.033695499822596744
119,0.0009524009884048769,1.1721651333007555e-05,6.061140403663735e-06,0.9990298162198584,0.006423427749964737,9.851605859679463e-05,5.494718895531121e-05,0.9934231090024832,0.2383527097109692,0.2703341448616741,0.27034582850252026,0.2209673169248366,0.2454229617643515,0.3468703877971147,0.374161330075321,0.03354532036321285
120,0.0008812074834602193,1.188522005796199e-05,6.294216429136511e-06,0.9991006130800527,0.005945681777368775,9.993139159894644e-05,5.708332810296051e-05,0.9938973035029294,0.22132425777136638,0.27866304890597876,0.27867335081364253,0.22133934250901244,0.22681536879128125,0.3558722055969192,0.38386899045104816,0.03344343516075143
121,0.0008198441092770537,1.2021802488926036e-05,6.4981819204485306e-06,0.9991616359063136,0.005533589482870137,0.00010111520543312804,5.895377925814359e-05,0.9943063415324386,0.20654643532462658,0.2858423392172161,0.2858514571795872,0.22175976827857005,0.21083278828592283,0.3635952733767382,0.39219765031834397,0.03337428801899511
122,0.000766419179926786,1.2137541953641718e-05,6.678090289445444e-06,0.9992147651878301,0.005174573411580497,0.00010211984700154925,6.0604462429646405e-05,0.9946627022789883,0.1936045177255037,0.2920936177778654,0.2921017138648625,0.22220015063176837,0.19695598163818653,0.3702942590371158,0.39942194454712404,0.0333278147775736
123,0.0007194943917058821,1.223685603056877e-05,6.837906108408262e-06,0.9992614308461552,0.0048590575428138156,0.00010298303884623843,6.207145004789128e-05,0.9949758879682921,0.18217887097808785,0.29758521415822603,0.297592421905122,0.22264349295856423,0.1847942547801593,0.37616036312562834,0.4057480630280924,0.03329731906611998
124,0.0006779573497228607,1.2323000814583319e-05,6.980779061609228e-06,0.999302738870401,0.0045796269336957724,0.00010373263934935208,6.338343174720179e-05,0.9952532569952076,0.17201943336927444,0.30244721915883904,0.30245364933522484,0.2230796981366618,0.17404798166315322,0.38133994333335774,0.41133383658043937,0.03327823842304961
125,0.0006409346275278259,1.2398427670855844e-05,7.109240646936567e-06,0.9993395577041545,0.004330453483860761,0.00010438965887354246,6.456348821668858e-05,0.995500593369049,0.16292791214319713,0.3067817202346736,0.3067874653880976,0.2235029022340317,0.16448352068497293,0.38594694068141167,0.416302137865314,0.033267400768301515
126,0.0006077311328942915,1.2465016569495816e-05,7.225347044767308e-06,0.9993725785034915,0.004106894786052731,0.00010497023642127915,6.56303820496106e-05,0.9957225045954765,0.15474513517363542,0.3106699279017675,0.3106750659149607,0.22390987100963639,0.15591599158714656,0.3900713885756341,0.4207500577425994,0.03326256209462007
127,0.0005777869784232432,1.2524233291820987e-05,7.330784326978809e-06,0.9994023580039579,0.003905208370708461,0.00010548697383749566,6.659950986432097e-05,0.9959227051455898,0.14734191242316338,0.314177238507094,0.31418183538428796,0.22429901368545463,0.14819718103439833,0.39378537412770587,0.4247553340119765,0.03326211082591917
128,0.0005506462440927903,1.2577236899238133e-05,7.426947691954179e-06,0.999429349571316,0.0037223444726699737,0.00010594984953615927,6.748362038224192e-05,0.9961042220574117,0.14061232898897616,0.3173568949758419,0.3173610070318542,0.22466976900332775,0.1412068788466707,0.39714729951120487,0.4283809468511852,0.033264874790939064
129,0.000525933992646715,1.2624955914978092e-05,7.5150010111056525e-06,0.9994539260504273,0.0035557933722944854,0.00010636686720900871,6.829335472300987e-05,0.9962695464057735,0.1344687524441213,0.3202526786534903,0.32025635424391763,0.22502221465847072,0.13484656064429268,0.4002049837249087,0.43167846373011526,0.033269991900683374
130,0.0005033391058138035,1.2668142835535295e-05,7.5959225121626235e-06,0.9994763968288385,0.0034034712787730462,0.00010674452071734706,6.90376613533807e-05,0.9964207465391562,0.12883806658464866,0.32290091747037974,0.32290419836746675,0.22535681757750484,0.12903470730953473,0.4029979569495952,0.43469051361221556,0.03327682212865447
131,0.000482601296488482,1.2707413912517829e-05,7.670540116565659e-06,0.9994970207494824,0.0032636338970627047,0.00010708813384156115,6.972411736473903e-05,0.9965595538517309,0.12365879567200638,0.32533200451138683,0.32533492700546496,0.2256742728111419,0.12370328686343951,0.4055591826176009,0.4374526440031574,0.03328488651580212
132,0.00046350115982277834,1.2743278532913218e-05,7.73955911917181e-06,0.9995160160025252,0.0031348101620481627,0.00010740211154147904,7.035918034005765e-05,0.9966874285460704,0.11887888374779843,0.3275715602605411,0.32757415604767,0.22597539994399046,0.118795075253163,0.40791636708804124,0.4399947332775133,0.033293824381282436
133,0.00044585247064063204,1.2776161706357774e-05,7.803583755535308e-06,0.9995335677838975,0.0030157508949427065,0.00010769013244943919,7.094838475204655e-05,0.9968056105878558,0.11445396234238878,0.32964133333011825,0.3296436302326145,0.22626107409487853,0.11426159159570534,0.4100929679626381,0.44234207802472186,0.03330336241693465
134,0.0004294961480280203,1.2806420141205013e-05,7.86313504270394e-06,0.999549834296788,0.0029053885434300233,0.00010795528679310271,7.149650452704084e-05,0.9969151596652497,0.11034598504180601,0.3315599027930466,0.3315619253473189,0.22653218681782863,0.11006148934167347,0.4121089784379588,0.4445162388756477,0.033313293344720094
135,0.0004142955002547606,1.2834356472874845e-05,7.91866383562676e-06,0.9995649514794368,0.0028028054425400057,0.00010820019830127789,7.20076721120288e-05,0.9970169866870466,0.10652214361507785,0.3333432368289586,0.3333450067696143,0.22678961278634918,0.10615929033171881,0.4139815447045633,0.4465357062931143,0.03332345867060364
